cd_UGestora;dt_Ano;nu_Licitacao;tp_Licitacao;dt_Homologacao;nu_Propostas;vl_Licitacao;tp_Objeto;dt_MesAno;registroCGE;tp_regimeExecucao
201015;2010;000192007;3;2007-09-24 00:00:00;3;62359.0100;1;002010;NULL;NULL
201015;2011;000192011;3;2011-11-17 00:00:00;3;119527.9600;1;112011;;5
201015;2010;000202006;3;2006-06-27 00:00:00;3;67422.0000;1;002010;NULL;NULL
201015;2010;000202010;3;2010-04-28 00:00:00;3;134104.6700;1;042010;NULL;NULL
201015;2010;000212008;3;2008-06-06 00:00:00;3;148648.0100;1;002010;NULL;NULL
201015;2010;000212010;3;2010-06-02 00:00:00;3;60148.4100;1;062010;NULL;NULL
201015;2010;000222006;3;2006-10-30 00:00:00;3;113013.2000;1;002010;NULL;NULL
201015;2010;000222007;3;2007-12-26 00:00:00;3;82730.0000;1;002010;NULL;NULL
201015;2010;000222008;2;2008-06-09 00:00:00;3;91288.9200;1;002010;NULL;NULL
201015;2010;000232008;3;2008-06-09 00:00:00;3;123400.5000;1;002010;NULL;NULL
201015;2010;000232010;3;2010-08-17 00:00:00;3;144754.0200;1;082010;NULL;NULL
201015;2010;000242008;2;2008-07-03 00:00:00;2;901285.2700;1;002010;NULL;NULL
201015;2010;000242010;3;2010-11-10 00:00:00;3;37480.1400;1;112010;;5
201015;2010;000262008;3;2008-02-08 00:00:00;3;33028.7400;1;002010;NULL;NULL
201015;2010;000272008;3;2008-12-04 00:00:00;3;88725.1700;1;002010;NULL;NULL
201015;2010;000282008;3;2008-12-24 00:00:00;3;33137.2200;1;002010;NULL;NULL
201016;2010;000012006;3;2006-01-19 00:00:00;3;68631.9000;1;002010;NULL;NULL
201016;2010;000012010;2;2010-09-06 00:00:00;1;315094.8100;1;092010;NULL;1
201016;2010;000012010;3;2010-01-27 00:00:00;3;74708.0200;1;012010;NULL;1
201016;2011;000012011;2;2011-05-06 00:00:00;1;202286.0600;1;052011;;5
201016;2012;000012012;2;2012-08-22 00:00:00;5;509637.9000;1;082012;;5
201016;2014;000012014;2;2014-08-22 00:00:00;0;0.0000;1;082014;;5
201016;2015;000012015;2;2015-06-01 00:00:00;1;478578.6000;1;062015;;5
201016;2016;000012016;2;2016-05-12 00:00:00;2;130646.7200;1;052016;;5
201016;NULL;000012016;11;NULL;NULL;NULL;NULL;032016;NULL;NULL
201016;2010;000022010;2;2010-09-06 00:00:00;2;260516.2300;1;092010;NULL;1
201016;2011;000022011;2;2011-08-02 00:00:00;1;300004.6600;1;082011;;5
201016;2014;000022014;2;2014-12-01 00:00:00;1;403841.7900;1;122014;;5
201016;2015;000022015;2;2015-06-01 00:00:00;1;431334.0200;1;062015;;5
201016;2015;000022015;3;2015-06-12 00:00:00;3;147366.8600;1;062015;;5
201016;NULL;000022016;11;NULL;NULL;NULL;NULL;032016;NULL;NULL
201016;2010;000032007;3;2007-03-01 00:00:00;3;79574.6900;1;002010;NULL;NULL
201016;2010;000032010;3;2010-02-02 00:00:00;3;146077.7400;1;052010;NULL;NULL
201016;2014;000032014;2;2014-09-29 00:00:00;0;0.0000;1;092014;;5
201016;2014;000032014;3;2014-06-03 00:00:00;3;58059.0600;1;062014;;5
201016;2015;000032015;2;2015-06-09 00:00:00;1;53447.9200;1;062015;;5
201016;NULL;000032016;11;NULL;NULL;NULL;NULL;032016;NULL;NULL
201016;NULL;000042003;3;2003-03-11 00:00:00;3;94448.8300;1;002010;NULL;NULL
201016;2010;000042009;3;2009-03-12 00:00:00;3;149421.6000;1;002010;NULL;NULL
201016;2012;000042012;3;2012-03-29 00:00:00;3;147923.3900;1;032012;;5
201016;2015;000042015;2;2015-06-09 00:00:00;1;250306.6700;1;062015;;5
201016;2010;000052004;3;2004-05-19 00:00:00;3;79880.2400;1;002010;NULL;NULL
201016;2010;000052010;3;2010-05-12 00:00:00;3;49459.5000;1;052010;NULL;NULL
201016;2015;000052015;2;2015-12-22 00:00:00;1;102223.1900;1;122015;;5
201016;NULL;000052016;11;NULL;NULL;NULL;NULL;032016;NULL;NULL
201016;2010;000062004;3;2004-05-19 00:00:00;3;28974.2400;1;002010;NULL;NULL
201016;2012;000062012;3;2012-09-06 00:00:00;3;82440.0000;1;092012;;5
201016;NULL;000062016;11;NULL;NULL;NULL;NULL;042016;NULL;NULL
201016;2010;000072004;3;2004-06-28 00:00:00;3;70749.1700;1;002010;NULL;NULL
201016;2010;000072006;3;2006-04-19 00:00:00;3;147974.3600;1;002010;NULL;NULL
201016;2010;000072008;3;2008-03-07 00:00:00;3;79525.3200;1;002010;NULL;NULL
201016;NULL;000072016;11;NULL;NULL;NULL;NULL;042016;NULL;NULL
201016;2010;000082010;3;2010-09-10 00:00:00;3;109427.3000;1;092010;NULL;NULL
201016;NULL;000082016;11;NULL;NULL;NULL;NULL;042016;NULL;NULL
201016;2010;000092009;3;2009-04-15 00:00:00;3;148898.3600;1;002010;NULL;NULL
201016;2010;000092010;3;2010-09-17 00:00:00;3;146966.4500;1;092010;NULL;NULL
201016;NULL;000092016;11;NULL;NULL;NULL;NULL;042016;NULL;NULL
201016;2010;000102006;3;2006-05-26 00:00:00;3;145868.2400;1;002010;NULL;NULL
201016;2010;000102008;1;2008-04-30 00:00:00;3;144084.4800;1;002010;NULL;NULL
201016;2010;000102008;3;2008-04-30 00:00:00;3;144084.4800;1;002010;NULL;NULL
201016;2011;000102011;3;2011-12-07 00:00:00;3;83858.1500;1;122011;;5
201016;2014;000102013;6;2014-05-01 00:00:00;1;14482.3300;1;052014;;5
201016;NULL;000102016;11;NULL;NULL;NULL;NULL;052016;NULL;NULL
201016;2010;000112009;3;2009-04-22 00:00:00;3;148918.9200;1;002010;NULL;NULL
201016;NULL;000112016;11;NULL;NULL;NULL;NULL;042016;NULL;NULL
201016;2010;000122009;3;2009-04-24 00:00:00;3;148361.4500;1;002010;NULL;1
201016;2010;000132007;3;2007-11-08 00:00:00;3;98391.8600;1;002010;NULL;NULL
201016;2010;000142005;3;2005-06-16 00:00:00;3;58395.6000;1;002010;NULL;NULL
201016;2010;000142006;3;2006-07-25 00:00:00;3;70942.5200;1;002010;NULL;NULL
201016;2010;000152005;3;2005-08-05 00:00:00;3;66180.6400;1;002010;NULL;NULL
201016;2010;000152009;3;2009-05-07 00:00:00;3;48000.0000;1;002010;NULL;NULL
201016;2010;000162006;3;2006-08-07 00:00:00;5;145733.8700;1;002010;NULL;NULL
201016;2010;000162008;3;2008-06-13 00:00:00;3;149080.5300;1;002010;NULL;NULL
201016;2010;000172005;3;2005-09-22 00:00:00;3;9600.0000;1;002010;NULL;NULL
201016;2010;000172008;3;2008-06-20 00:00:00;3;149209.7500;1;002010;NULL;NULL
201016;2010;000182006;3;2006-11-09 00:00:00;3;40238.6500;1;002010;NULL;NULL
201016;2010;000192009;3;2009-10-05 00:00:00;3;119298.3900;1;002010;NULL;NULL
201016;2010;000202008;3;2008-10-02 00:00:00;3;60244.5400;1;002010;NULL;NULL
201016;2013;000222013;3;2013-08-28 00:00:00;3;59017.9500;1;102013;;5
201016;2012;000612012;3;2012-10-01 00:00:00;3;107013.9400;1;112012;;5
201016;2011;100092011;3;2011-11-01 00:00:00;3;146838.2600;1;112011;;5
201017;2010;000012003;3;2003-02-03 00:00:00;3;65048.1500;1;002010;NULL;NULL
201017;2011;000012011;2;2011-06-26 00:00:00;1;208874.2000;1;062011;;5
201017;2012;000012012;2;2012-03-26 00:00:00;1;1178354.5000;1;032012;;5
201017;2012;000012012;3;2012-01-13 00:00:00;3;104750.5600;1;012012;;5
201017;2015;000012015;2;2015-03-02 00:00:00;1;135094.8500;1;032015;NULL;NULL
201017;2016;000012016;2;2016-05-27 00:00:00;1;64890.0600;1;052016;;5
201017;NULL;000012016;7;NULL;NULL;NULL;NULL;042016;NULL;NULL
201017;NULL;000012016;8;NULL;NULL;NULL;NULL;022016;NULL;NULL
201017;NULL;000012016;11;NULL;NULL;NULL;NULL;022016;NULL;NULL
201017;2010;000022003;7;2003-02-24 00:00:00;1;239425.6000;1;002010;NULL;NULL
201017;2010;000022005;3;2005-02-07 00:00:00;3;147473.6500;1;002010;NULL;NULL
201017;2010;000022006;3;2006-02-15 00:00:00;3;80657.8100;1;002010;NULL;NULL
201017;2010;000022007;3;2007-02-27 00:00:00;3;64171.7000;1;002010;NULL;NULL
201017;2010;000022010;2;2010-06-29 00:00:00;1;215240.0000;1;062010;NULL;NULL
201017;2010;000022010;6;2010-02-01 00:00:00;1;14618.4900;1;022010;NULL;NULL
201017;2011;000022011;2;2011-06-20 00:00:00;1;303568.1000;1;062011;;5
201017;2012;000022012;2;2012-05-02 00:00:00;1;183556.0500;1;052012;;5
201017;2013;000022013;2;2013-12-13 00:00:00;2;610134.6900;1;122013;;5
201017;2014;000022014;3;2014-04-01 00:00:00;3;119051.9900;1;042014;;5
201017;2015;000022015;2;2015-04-01 00:00:00;2;439254.5000;1;042015;NULL;NULL
201017;2016;000022016;2;2016-05-27 00:00:00;1;213852.1800;1;052016;;5
201017;NULL;000022016;7;NULL;NULL;NULL;NULL;042016;NULL;NULL
201017;NULL;000032002;3;2002-03-04 00:00:00;3;79630.1100;1;002010;NULL;NULL
201017;2010;000032010;3;2010-02-01 00:00:00;3;29842.2100;1;022010;NULL;NULL
201017;2010;000032010;6;2010-02-05 00:00:00;1;13951.1000;1;022010;NULL;NULL
201017;2011;000032011;2;2011-09-20 00:00:00;1;300847.2000;1;092011;;5
201017;2011;000032011;7;2011-04-14 00:00:00;1;11682.5000;1;042011;;5
201017;2012;000032012;2;2012-04-26 00:00:00;1;498871.0600;1;042012;;5
201017;2013;000032013;2;2013-12-13 00:00:00;1;204264.9200;1;122013;;5
201017;2014;000032014;3;2014-04-11 00:00:00;3;130955.2500;1;042014;;5
201017;2011;000042011;2;2011-11-14 00:00:00;1;604842.7400;1;112011;;5
201017;NULL;000042016;11;NULL;NULL;NULL;NULL;052016;NULL;NULL
201017;2010;000052010;3;2010-03-01 00:00:00;3;71450.4800;1;032010;NULL;NULL
201017;2011;000052011;7;2011-09-26 00:00:00;1;5000.0000;1;092011;;5
201017;2012;000052012;2;2012-10-26 00:00:00;1;177175.8500;1;102012;;5
201017;2014;000052014;2;2014-08-19 00:00:00;1;312270.6400;1;082014;;5
201017;2015;000052015;2;2015-10-23 00:00:00;1;342381.1800;1;082015;NULL;NULL
201017;2010;000062003;3;2003-02-10 00:00:00;3;137997.0600;1;002010;NULL;NULL
201017;2010;000062004;3;2004-03-22 00:00:00;3;20000.0000;1;002010;NULL;NULL
201017;2014;000062014;2;2014-08-19 00:00:00;1;252045.8200;1;082014;;5
201017;2010;000072003;3;2003-02-10 00:00:00;3;63580.8000;1;002010;NULL;NULL
201017;2012;000072012;2;2012-11-06 00:00:00;1;83715.8700;1;112012;;5
201017;2012;000072012;3;2012-02-03 00:00:00;3;104547.5200;1;022012;;5
201017;2010;000082004;3;2004-04-01 00:00:00;3;33668.3800;1;002010;NULL;NULL
201017;2010;000082004;7;2004-06-28 00:00:00;1;574719.0400;1;002010;NULL;NULL
201017;2010;000082010;3;2010-03-01 00:00:00;3;144454.9000;1;032010;NULL;NULL
201017;2012;000082012;2;2012-11-06 00:00:00;1;51466.1400;1;112012;;5
201017;2012;000082012;3;2012-02-03 00:00:00;3;145440.2600;1;022012;;5
201017;2015;000082014;2;2015-03-24 00:00:00;4;443900.0000;1;032015;NULL;NULL
201017;NULL;000082016;11;NULL;NULL;NULL;NULL;052016;NULL;NULL
201017;2011;000092011;3;2011-03-01 00:00:00;3;145524.7300;1;032011;NULL;NULL
201017;2012;000092012;2;2012-11-14 00:00:00;1;90362.0900;1;112012;;5
201017;2015;000092014;2;2015-03-24 00:00:00;6;506200.0000;1;032015;NULL;NULL
201017;2010;000102005;3;2005-06-01 00:00:00;3;88640.3200;1;002010;NULL;NULL
201017;2010;000102007;3;2007-04-17 00:00:00;3;69533.0300;1;002010;NULL;NULL
201017;2012;000102012;3;2012-02-07 00:00:00;3;143850.0000;1;022012;;5
201017;2013;000102013;3;2013-03-14 00:00:00;3;148166.4000;1;032013;;5
201017;2011;000112011;3;2011-03-01 00:00:00;3;143172.9700;1;032011;NULL;NULL
201017;2010;000122009;3;2009-02-19 00:00:00;3;132772.7500;1;002010;NULL;NULL
201017;2010;000132006;3;2006-06-29 00:00:00;3;135615.7600;1;002010;NULL;NULL
201017;2011;000132011;3;2011-03-01 00:00:00;3;87727.7000;1;032011;NULL;NULL
201017;2010;000142004;3;2004-05-03 00:00:00;3;82197.8000;1;002010;NULL;NULL
201017;2011;000142011;8;2011-12-23 00:00:00;1;7500.0000;1;122011;;5
201017;NULL;000152002;3;2002-04-22 00:00:00;3;68000.0000;1;002010;NULL;NULL
201017;2010;000152004;3;2004-05-03 00:00:00;3;75150.0000;1;002010;NULL;NULL
201017;2010;000152008;3;2008-05-12 00:00:00;3;82948.3900;1;002010;NULL;NULL
201017;NULL;000162002;3;2002-07-02 00:00:00;3;21987.6100;1;002010;NULL;NULL
201017;2010;000162008;3;2008-05-14 00:00:00;3;145555.8700;1;002010;NULL;NULL
201017;2010;000162009;3;2009-03-02 00:00:00;3;147322.3400;1;002010;NULL;NULL
201017;2010;000192002;3;2002-06-12 00:00:00;3;148732.6000;1;002010;NULL;NULL
201017;2010;000192004;3;2004-06-01 00:00:00;3;79635.0000;1;002010;NULL;NULL
201017;2013;000192013;3;2013-05-27 00:00:00;3;62049.0900;1;052013;;5
201017;2010;000202004;3;2004-07-01 00:00:00;3;142630.0000;1;002010;NULL;NULL
201017;2010;000202006;3;2006-05-18 00:00:00;3;148928.1100;1;002010;NULL;NULL
201017;NULL;000212002;3;2002-07-02 00:00:00;3;35115.1200;1;002010;NULL;NULL
201017;2010;000212003;3;2003-10-20 00:00:00;3;30182.9400;1;002010;NULL;NULL
201017;2010;000212008;3;2008-08-13 00:00:00;3;134952.3200;1;002010;NULL;NULL
201017;2010;000222006;3;2006-10-20 00:00:00;3;21594.3900;1;002010;NULL;NULL
201017;2010;000222010;3;2010-04-05 00:00:00;3;144454.9000;1;042010;NULL;NULL
201017;2012;000222012;3;2012-06-04 00:00:00;3;147040.0000;1;062012;;5
201017;2010;000232006;3;2006-06-01 00:00:00;3;149307.9600;1;002010;NULL;NULL
201017;2012;000232012;3;2012-06-04 00:00:00;3;90020.9700;1;062012;;5
201017;2010;000242004;3;2004-08-02 00:00:00;3;25839.2700;1;002010;NULL;NULL
201017;2013;000242013;3;2013-07-16 00:00:00;3;142800.0000;1;072013;;5
201017;2010;000252002;3;2002-07-05 00:00:00;3;148201.5000;1;002010;NULL;NULL
201017;2010;000252004;3;2004-11-03 00:00:00;3;39793.0400;1;002010;NULL;NULL
201017;2013;000252013;3;2013-07-17 00:00:00;4;148723.1600;1;072013;;5
201017;2010;000262005;3;2005-09-14 00:00:00;3;81659.1000;1;002010;NULL;NULL
201017;NULL;000272002;3;2002-10-01 00:00:00;3;49237.6300;1;002010;NULL;NULL
201017;2010;000272009;3;2009-05-04 00:00:00;3;25600.0000;1;002010;NULL;NULL
201017;2013;000292013;3;2013-10-01 00:00:00;3;147643.3400;1;102013;;5
201017;2010;000302002;3;2002-12-09 00:00:00;3;148439.5200;1;002010;NULL;NULL
201017;2011;000332011;3;2011-06-27 00:00:00;1;146927.5500;1;062011;;5
201017;2010;000342010;3;2010-06-22 00:00:00;3;138088.1600;1;062010;NULL;NULL
201017;2011;000342011;3;2011-06-27 00:00:00;1;98808.7400;1;062011;;5
201017;2010;000352010;3;2010-06-28 00:00:00;3;147115.9800;1;062010;NULL;NULL
201017;2011;000352011;3;2011-06-29 00:00:00;1;92742.9900;1;062011;;5
201017;2011;000362011;3;2011-08-01 00:00:00;3;100003.0100;1;082011;;5
201017;NULL;000412015;11;NULL;NULL;NULL;NULL;022016;NULL;NULL
201017;NULL;000422015;11;NULL;NULL;NULL;NULL;042016;NULL;NULL
201017;2010;000542009;3;2009-12-04 00:00:00;3;38880.9600;1;002010;NULL;NULL
201018;2011;000012011;2;2011-02-25 00:00:00;1;397945.0900;1;022011;;5
201018;2012;000012012;3;2012-01-18 00:00:00;3;60896.9400;1;012012;;5
201018;2013;000012013;2;2013-07-11 00:00:00;1;40124.5800;1;072013;;5
201018;2015;000012015;2;2015-05-04 00:00:00;3;485006.3400;1;052015;;5
201018;2016;000012016;2;2016-05-13 00:00:00;2;72499.1700;1;052016;;5
201018;NULL;000012016;8;NULL;NULL;NULL;NULL;052016;NULL;NULL
201018;2011;000022011;2;2011-06-10 00:00:00;2;296723.1100;1;062011;;5
201018;2014;000022012;2;2012-04-09 00:00:00;1;68575.9900;1;022014;;5
201018;2015;000022015;2;2015-05-04 00:00:00;1;315739.4800;1;052015;;5
201018;NULL;000022016;8;NULL;NULL;NULL;NULL;042016;NULL;NULL
201018;2010;000032003;3;2003-02-03 00:00:00;3;132155.3400;1;002010;NULL;NULL
201018;2010;000032010;2;2010-06-28 00:00:00;3;585213.3400;1;062010;NULL;NULL
201018;2011;000032011;2;2011-10-07 00:00:00;1;205004.5200;1;102011;;5
201018;2012;000032012;2;2012-09-06 00:00:00;1;81581.7600;1;092012;;5
201018;2010;000042010;2;2010-06-29 00:00:00;3;397937.0700;1;062010;NULL;NULL
201018;2013;000042013;2;2013-09-23 00:00:00;1;267057.8000;1;092013;;5
201018;2014;000042014;7;2014-08-01 00:00:00;1;9448.5300;1;082014;;5
201018;NULL;000052003;3;2003-03-01 00:00:00;3;55000.0000;1;002010;NULL;NULL
201018;2013;000052013;3;2013-02-01 00:00:00;3;44233.0900;1;022013;;5
201018;2014;000052014;7;2014-12-03 00:00:00;1;9843.7500;1;122014;NULL;NULL
201018;2010;000062002;3;2002-04-02 00:00:00;3;84000.0000;1;002010;NULL;NULL
201018;2010;000072002;3;2002-04-02 00:00:00;3;120326.7400;1;002010;NULL;NULL
201018;2011;000072011;3;2011-11-02 00:00:00;3;49279.1400;1;112011;;5
201018;2013;000072013;3;2013-05-20 00:00:00;3;23400.0000;1;052013;;5
201018;2014;000072014;2;2014-12-30 00:00:00;2;247183.2400;1;122014;NULL;NULL
201018;NULL;000082002;3;2002-05-22 00:00:00;3;110000.0000;1;002010;NULL;NULL
201018;2011;000082011;3;2011-11-21 00:00:00;3;82649.3500;1;112011;;5
201018;2013;000092013;3;2013-08-27 00:00:00;3;94500.5300;1;082013;;5
201018;2010;000102009;3;2009-02-27 00:00:00;3;63974.0200;1;002010;NULL;NULL
201018;2010;000102010;3;2010-08-02 00:00:00;3;73525.6500;1;082010;NULL;NULL
201018;2013;000102013;3;2013-11-22 00:00:00;3;53575.7400;1;112013;;5
201018;2010;000142004;3;2004-12-01 00:00:00;4;72000.0200;1;002010;NULL;NULL
201018;2010;000142005;3;2005-04-01 00:00:00;3;37167.5900;1;002010;NULL;NULL
201018;2010;000152005;3;2005-04-01 00:00:00;3;18418.8300;1;002010;NULL;NULL
201018;2010;000172010;3;2010-08-06 00:00:00;3;39575.0000;1;082010;NULL;NULL
201018;2010;000182010;3;2010-11-19 00:00:00;3;65376.6000;1;112010;NULL;NULL
201018;2010;000212008;3;2008-03-18 00:00:00;3;61179.3600;1;002010;NULL;NULL
201018;2010;000232005;3;2005-09-12 00:00:00;3;22000.0000;1;002010;NULL;NULL
201018;2010;000242005;3;2005-12-02 00:00:00;1;80314.8200;1;002010;NULL;NULL
201018;2010;000252006;3;2006-03-22 00:00:00;3;50550.6200;1;002010;NULL;NULL
201018;2010;000252007;3;2007-05-16 00:00:00;3;104741.1000;1;002010;NULL;NULL
201018;2010;000282006;3;2006-04-10 00:00:00;3;45572.7900;1;002010;NULL;NULL
201018;2010;000282007;3;2007-08-17 00:00:00;3;27000.0000;1;002010;NULL;NULL
201018;2010;000292006;3;2006-05-19 00:00:00;3;140494.1000;1;002010;NULL;NULL
201018;2010;000302006;3;2006-05-19 00:00:00;3;40400.0500;1;002010;NULL;NULL
201018;2010;000312007;3;2007-12-04 00:00:00;3;130425.4000;1;002010;NULL;NULL
201018;2010;000312008;3;2008-06-27 00:00:00;3;148350.1500;1;002010;NULL;NULL
201018;2010;000322006;3;2006-07-06 00:00:00;3;102445.5000;1;002010;NULL;NULL
201018;2010;000332008;3;2008-08-08 00:00:00;3;25566.7800;1;002010;NULL;NULL
201019;2010;000012009;2;2009-02-17 00:00:00;1;595815.0000;1;002010;NULL;NULL
201019;2011;000012011;2;2011-12-09 00:00:00;1;61022.7500;1;122011;;5
201019;2012;000012012;2;2012-06-28 00:00:00;2;853307.7200;1;062012;;5
201019;2015;000012013;2;2013-12-01 00:00:00;1;244212.5300;1;102015;;5
201019;2014;000012014;2;2014-05-26 00:00:00;13;942628.0200;1;052014;;5
201019;2015;000012015;3;2015-02-13 00:00:00;3;134955.8300;1;022015;NULL;NULL
201019;NULL;000012016;7;NULL;NULL;NULL;NULL;042016;NULL;NULL
201019;NULL;000012016;8;NULL;NULL;NULL;NULL;042016;NULL;NULL
201019;NULL;000012016;11;NULL;NULL;NULL;NULL;022016;NULL;NULL
201019;NULL;000012016;12;NULL;NULL;NULL;NULL;032016;NULL;NULL
201019;NULL;000012016;13;NULL;NULL;NULL;NULL;042016;NULL;NULL
201019;2010;000022005;2;2005-05-24 00:00:00;16;151900.0000;1;002010;NULL;NULL
201019;2012;000022012;2;2012-08-29 00:00:00;9;471694.6400;1;082012;;5
201019;2014;000022014;2;2014-06-16 00:00:00;13;1021692.5900;1;062014;;5
201019;2015;000022015;2;2015-06-22 00:00:00;3;607386.0800;1;062015;;5
201019;NULL;000022016;8;NULL;NULL;NULL;NULL;032016;NULL;NULL
201019;NULL;000022016;11;NULL;NULL;NULL;NULL;022016;NULL;NULL
201019;NULL;000022016;12;NULL;NULL;NULL;NULL;032016;NULL;NULL
201019;2010;000032008;2;2008-03-17 00:00:00;1;244211.0000;1;002010;NULL;NULL
201019;2011;000032011;2;2011-12-27 00:00:00;1;464918.6200;1;122011;;5
201019;2014;000032014;3;2014-05-02 00:00:00;3;77129.9700;1;052014;;5
201019;NULL;000032016;8;NULL;NULL;NULL;NULL;042016;NULL;NULL
201019;NULL;000032016;11;NULL;NULL;NULL;NULL;042016;NULL;NULL
201019;2010;000042006;3;2006-02-09 00:00:00;3;29639.6600;1;002010;NULL;NULL
201019;2010;000042008;2;2008-07-03 00:00:00;1;324804.8400;1;002010;NULL;NULL
201019;NULL;000042016;8;NULL;NULL;NULL;NULL;052016;NULL;NULL
201019;NULL;000042016;11;NULL;NULL;NULL;NULL;022016;NULL;NULL
201019;2010;000052005;3;2005-02-16 00:00:00;3;51476.5000;1;002010;NULL;NULL
201019;2010;000052006;3;2006-02-13 00:00:00;3;20331.2900;1;002010;NULL;NULL
201019;2010;000052008;3;2008-03-07 00:00:00;3;147598.7900;1;002010;NULL;NULL
201019;2010;000052009;2;2009-12-03 00:00:00;3;448662.8800;1;002010;NULL;NULL
201019;2014;000052012;10;2014-01-07 00:00:00;1;227780.0000;1;012014;;5
201019;NULL;000052016;11;NULL;NULL;NULL;NULL;042016;NULL;NULL
201019;NULL;000062016;11;NULL;NULL;NULL;NULL;032016;NULL;NULL
201019;NULL;000072016;11;NULL;NULL;NULL;NULL;022016;NULL;NULL
201019;NULL;000082016;11;NULL;NULL;NULL;NULL;052016;NULL;NULL
201019;NULL;000092003;3;2003-07-02 00:00:00;3;94470.3600;1;002010;NULL;NULL
201019;2010;000092007;3;2007-06-01 00:00:00;3;64099.9900;1;002010;NULL;NULL
201019;2010;000092008;3;2008-05-05 00:00:00;3;143755.7900;1;002010;NULL;NULL
201019;2013;000092013;3;2013-07-04 00:00:00;3;124476.4700;1;072013;;5
201019;2010;000102008;3;2008-05-05 00:00:00;3;127387.1100;1;002010;NULL;NULL
201019;2014;000102014;11;2014-04-30 00:00:00;2;22747.2800;1;042014;;5
201019;NULL;000102016;11;NULL;NULL;NULL;NULL;042016;NULL;NULL
201019;2010;000112007;3;2007-06-01 00:00:00;3;59605.2300;1;002010;NULL;NULL
201019;2010;000112010;3;2010-08-16 00:00:00;3;50338.9400;1;082010;NULL;NULL
201019;NULL;000112016;11;NULL;NULL;NULL;NULL;042016;NULL;NULL
201019;2010;000122003;3;2003-12-02 00:00:00;3;40029.9600;1;002010;NULL;NULL
201019;2010;000122008;3;2008-02-16 00:00:00;3;146901.4900;1;002010;NULL;NULL
201019;2010;000132005;3;2005-10-07 00:00:00;3;86032.4500;1;002010;NULL;NULL
201019;2010;000132008;3;2008-06-17 00:00:00;3;145475.0600;1;002010;NULL;NULL
201019;2010;000162006;3;2006-12-11 00:00:00;3;141471.9100;1;002010;NULL;NULL
201019;2010;000162007;3;2007-10-30 00:00:00;3;33937.5000;1;002010;NULL;NULL
201019;2010;000172006;3;2006-12-11 00:00:00;3;129957.7200;1;002010;NULL;NULL
201019;2010;000172007;3;2007-11-05 00:00:00;3;107189.7100;1;002010;NULL;NULL
201019;2010;000172009;3;2009-11-10 00:00:00;4;144452.2900;1;002010;NULL;NULL
201019;NULL;000242015;11;NULL;NULL;NULL;NULL;022016;NULL;NULL
201019;2012;A00062012;3;2012-10-30 00:00:00;4;134497.8600;1;102012;;5
201020;NULL;000012002;2;2002-09-13 00:00:00;1;209948.3000;1;002010;NULL;NULL
201020;2010;000012004;7;2004-07-02 00:00:00;4;190948.2000;1;002010;NULL;NULL
201020;2010;000012005;3;2005-01-31 00:00:00;3;49297.2800;1;002010;NULL;NULL
201020;2012;000012012;2;2012-05-17 00:00:00;16;1223406.7600;1;052012;;5
201020;2014;000012013;2;2014-02-13 00:00:00;10;387140.9300;1;042014;;5
201020;2014;000012014;1;2014-08-12 00:00:00;2;7498121.0000;1;082014;;5
201020;NULL;000012016;7;NULL;NULL;NULL;NULL;012016;NULL;NULL
201020;NULL;000012016;8;NULL;NULL;NULL;NULL;012016;NULL;NULL
201020;NULL;000012016;11;NULL;NULL;NULL;NULL;022016;NULL;NULL
201020;NULL;000012016;13;NULL;NULL;NULL;NULL;042016;NULL;NULL
201020;NULL;000022002;2;2002-09-19 00:00:00;2;184062.8800;1;002010;NULL;NULL
201020;2010;000022004;2;2004-06-22 00:00:00;1;222180.0000;1;002010;NULL;NULL
201020;2014;000022013;2;2014-05-06 00:00:00;5;511352.9700;1;052014;;5
201020;2014;000022014;1;2014-09-05 00:00:00;3;1618031.6200;1;092014;;5
201020;2014;000022014;2;2014-07-31 00:00:00;2;495995.0000;1;072014;;5
201020;2015;000022015;2;2015-07-30 00:00:00;2;148037.6000;1;072015;;5
201020;2015;000022015;7;2015-03-13 00:00:00;3;14645.8600;1;032015;NULL;NULL
201020;NULL;000022016;8;NULL;NULL;NULL;NULL;012016;NULL;NULL
